_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,choose_one,choose_one:confidence,choose_one_gold,id,retweetcount,screenname,text,userid
191083789,false,finalized,3,8/12/2012 13:36:28,"People missing, found or seen",0.648,,73106824546619200,,democrab,Wow indeed.  @kairyssdal: Wow -- 1500 people still unaccounted for in #Joplin.,159223404
191083790,false,finalized,3,8/12/2012 13:18:31,Caution and advice,1.0,,73214212243075008,,TheNewsWatch,Another Tornado is on the way to Joplin Mo. The Gov. Gave out a warning http://wxch.nl/mGgs3M,290867861
191083791,false,finalized,3,8/12/2012 13:23:50,Unknown,1.0,,74912991107231600,,WBCjael, @WBCBecky: #Joplin PD. You wouldn't manage the rebels so now they manage you. God is not mocked. #brutes rule cops drool. Watch WBC m ...,16097571
191083792,false,finalized,3,8/12/2012 13:31:23,"Donations of money, goods or services",0.3458,,73882771914891200,,Managed5ervices," @SalesatManaged: Sprint to Waive Late Fees, Overage Charges and Roaming Fees for Joplin, Mo. Residents Affected by Recent Tornado   h ...",271501257
191083793,false,finalized,3,8/12/2012 13:38:14,Caution and advice,0.6972,,73199971326894000,,KTDallas, @BreakingNews: City of Dallas activates sirens after tornado warning. Asks residents to 'seek shelter and monitor the news' http://on ...,18286529
191083794,false,finalized,3,8/12/2012 13:13:10,Information source,1.0,,78371485391142800,,wregzaneta,How Strong is Your Financial Foundation?: The recent tornado outbreak across the country has lots of folks wonde... http://bit.ly/kjykZh,36396467
191083795,false,finalized,4,8/12/2012 13:35:42,Caution and advice,1.0,,73568484444999600,,NicJam25," @spann: Tornado warning for Oxford, MS and the Ole Miss campus... #mswx",259452536
191083796,false,finalized,3,8/12/2012 13:30:01,Caution and advice,1.0,,75368917421408096,,TXTrendyChick," @TWCBreaking: TAKE COVER NOW in Salem, SD.  Possible rain-wrapped #tornado headed toward you now!!!!",65120302
191083797,false,finalized,3,8/12/2012 13:28:09,Caution and advice,0.6556,,78928808798982000,,313C7, @nbc15_madison: CONFIRMED EF1 TORNADO LAST NIGHT from 7:41pm 2.5 miles WSW of Verona to 3 miles NE of McFarland at 8:02pm. Storm path ...,34188814
191083798,false,finalized,3,8/12/2012 13:20:18,Information source,0.6668,,78182590913314800,,koorgle,Tornado lessons could lead to stronger buildings http://goo.gl/fb/z6m2f,158011113
191083799,false,finalized,3,8/12/2012 14:13:16,Caution and advice,1.0,,76009973729071104,,CrownHolderQua,So Word ON The Street Its About To Be A Tornado ...,155274822
191083800,false,finalized,3,8/12/2012 13:31:21,Information source,1.0,,73451602190680000,,hillarymullin,Heading to #Joplin with @RicoBush for @KOMUnews. Tune in at 9 and 10 for the latest updates. Live stream at KOMU.com,21328323
191083801,false,finalized,3,8/12/2012 14:13:19,Casualties and damage,0.3593,,73269112272470000,,LolinaLautoa,"A rare multivortex tornado swept through Joplin, Missouri on Sunday night. Keep the victims in your prayers.",177311635
191083802,false,finalized,3,8/12/2012 13:27:26,Caution and advice,1.0,,73820927049203600,,SayreEOC,"TORNADO WATCH in effect  Bradford County until 10 PM, Thursday, May 26th. Stay tuned to local media, NOAA Weather Radio, etc.",111605659
191083803,false,finalized,3,8/12/2012 13:24:31,Casualties and damage,0.7086,,77705108342841200,,DTNUSA,DTN USA: Death toll from Joplin tornado rises to 141: officials: CHICAGO (Reuters) - The death toll from the May... http://bit.ly/jHc7E9,219913533
191083804,false,finalized,3,8/12/2012 13:23:03,Unknown,0.3382,,76194544613470208,,LooneyStyle,Tornado's treffen Massachusetts http://t.co/10b55ha,19539462
191083805,false,finalized,3,8/12/2012 13:26:22,Information source,0.6689,,76554961965694800,,asteris, @TelegraphPics: Gallery: Tornado in Massachusetts http://tgr.ph/l4wf9W,9378802
191083806,false,finalized,3,8/12/2012 13:29:54,Information source,1.0,,72639276122255200,,raffiwriter,"Wow, incredible.  @jdavidgoodman: Amazing, other-worldly picture from Missouri town after tornado: http://bit.ly/kai3VU #joplin",235592999
191083807,false,finalized,3,8/12/2012 13:18:42,"People missing, found or seen",0.3429,,72726026563751904,,HempBuzz,#Joplin NORMLâ€™s Kelly Maddy loses #Missouri home to #tornado; please help!: Kelly's house wasâ€¦ http://nxy.in/tn8fr,97559554
191083808,false,finalized,4,8/12/2012 13:35:42,Information source,0.4906,,75108204417253200,,NewsManila,Obama pledges to stand by tornado-hit town http://goo.gl/fb/M0bYw #ManilaNews #Manila #worldnews,291252178
191083809,false,finalized,3,8/12/2012 13:35:19,Casualties and damage,1.0,,79694351831281600,,cdfmirok,"Oklahoma tornado sweeps away young horse fancier's life, but strangers repl http://t.co/J5M15Ol",269210069
191083810,false,finalized,3,8/12/2012 13:29:09,Information source,0.6682,,76206407967444800,,iE_Alabama,Birm. Breaking News Tuscaloosa tornado victims remembered in candlelight vigil: Aim of remembrance ce... http://bit.ly/l7IZ6V #ALnews ,54446670
191083811,false,finalized,3,8/12/2012 13:18:07,Unknown,0.3784,,74954477123284800,,hylandaz,"President Obama visits tornado-ravaged Joplin, Missouri; speaks to survivors at memorial service: President Oba... http://nydn.us/kcg3Lu",19162020
191083812,false,finalized,3,8/12/2012 13:28:16,Information source,0.3485,,74162059209752400,,RitaStevenson,"....ATTENTION!!! For all who are now out of work due to the tornado, there is to be a meeting tomorrow at 4pm at... http://fb.me/110p5HPZj",291218406
191083813,false,finalized,3,8/12/2012 14:09:45,"Donations of money, goods or services",0.6473,,77723753622151104,,Tolland_Patch,"Preschool Enrollment, PTO Meeting Rescheduled and More Ways to Help With Tornado Relief: http://patch.com/A-jcyv #Tolland",191774473
191083814,false,finalized,3,8/12/2012 13:29:59,Casualties and damage,0.6717,,73469791108730800,,groovyhomebody,"35 Devastating Photos Of The Joplin, Missouri Tornado http://bzfd.it/mpW4Ca.... and you thought you were having a bad day: think again!!",50062540
191083815,false,finalized,3,8/12/2012 13:10:24,Caution and advice,1.0,,73213290335059904,,walt_gilbert, @DavidLimbaugh: Unbelievable.  @toddstarnes: Tornado sirens going off in Joplin.,15709088
191083816,false,finalized,3,8/12/2012 13:26:59,Information source,0.7054,,73199568652746704,,GinaZavala, @cbs11news: Another shot of a tornado in Denton tweeted by @adam_ruiz http://yfrog.com/h36wqjggj,54107067
191083817,false,finalized,3,8/12/2012 13:19:32,Caution and advice,1.0,,73201024978010000,,viequesbound," @severestudios: Tornado Warning for Muskogee, Okmulgee, Tulsa and Wagoner County in OK until 9:15pm CDT. #okwx",25849873
191083818,false,finalized,3,8/12/2012 14:13:19,"People missing, found or seen",0.6281,,72534161935699904,,patinkc,@kiralisa You can report yourself Safe and Well or search for loved ones at http://www.redcross.org/safeandwell #joplin #mowx #tornado,14326731
191083819,false,finalized,3,8/12/2012 13:27:28,Information source,0.6454,,72807927412568000,,AjMeadows, @lancelemen: High-res images from #Joplinâ€“ http://bit.ly/jzuuvC. How to helpâ€“ http://bit.ly/jdvqN6. Please help even if just ,16245635
191083820,false,finalized,3,8/12/2012 13:30:25,Caution and advice,1.0,,73432999798116304,,allybkc,Taking shelter for tornado warning.. Yeah missouri! #homesick #tothemax,153062191
191083821,false,finalized,3,8/12/2012 13:29:05,Casualties and damage,0.6645,,72698562223407104,,borntorunnergrl,Playhouse theatre in #Joplin. You can see the chairs if you look close.  http://twitpic.com/51k7t6,23210503
191083822,false,finalized,3,8/12/2012 13:36:42,Casualties and damage,1.0,,74230393427066800,,CarpeDiemFlores,The tornado made the town of Etna look like a junk yard.  :( http://lockerz.com/s/105312284,18929341
191083823,false,finalized,3,8/12/2012 13:27:17,Casualties and damage,0.6641,,74281989292834800,,ALYRPAL," @TIME: This dog was sucked up by a tornado, but crawled home on two broken legs | http://ti.me/kVEEDu (via @TIMENewsFeed)",36970363
191083824,false,finalized,3,8/12/2012 13:58:55,Information source,0.6891,,76826462900068304,,JJRedick19,Basketball Hall of Fame escapes damage from Springfield tornado | masslive.com http://t.co/rtIT8ZK,180617335
191083825,false,finalized,3,8/12/2012 13:24:27,Caution and advice,1.0,,75367697763930000,,mrkwx," @severestudios: Tornado Warning for Lake, McCook, and Minnehaha County in SD until 8:30pm CDT. #sdwx",61001196
191083826,false,finalized,3,8/12/2012 13:31:21,Caution and advice,0.6728,,75989461539889104,,marisssaa_,Tornado warning? #notcool,58078215
191083827,false,finalized,3,8/12/2012 13:56:32,Caution and advice,1.0,,73545584262389600,,GinaM121," @Weatherbird: The storms have passed here, but there are still tornado warnings in eastern Arkansas, southeast Missouri and western T ...",175198947
191083828,false,finalized,3,8/12/2012 13:20:43,Caution and advice,1.0,,73274825543647200,,CajunTechie,"#Tornado watches issued until 8:00am for portions of #Missouri, #Illinois, and #Iowa. http://www.spc.noaa.gov/products/watch/ww0366.html",789043
191083829,false,finalized,3,8/12/2012 13:17:07,Caution and advice,1.0,,73529978653912896,,JanetVanderhoof," @viequesbound: / @TWCBreaking: A number of storms in central #Indiana, including near Indianapolis, with #tornado warnings.  Radar: h ...",17813433
191083830,false,finalized,3,8/12/2012 13:18:18,Information source,0.6565,,73946890982535104,,sdigda,God Bless!  @USMC: Marine protects family from #Joplin #tornado in home closet http://tinyurl.com/3j4cl4n #Marine,151625506
191083831,false,finalized,3,8/12/2012 13:26:50,Information source,0.6801,,74927384448610304,,NBCNews," @DanaRoecker: Mash unit set up in #Joplin, Mo. #NBCNews http://t.co/a5iKxqO",14173315
191083832,false,finalized,3,8/12/2012 13:26:52,Casualties and damage,0.6961,,72759836672147296,,bigbodyscotty," @lgc_com: Unreal  @TWCBreaking: Now confirmed 116 dead in Joplin, MO #tornado.Single deadliest #tornado since Woodward, OK (9 Apr 1 ...",16088049
191083833,false,finalized,3,8/12/2012 13:24:27,Casualties and damage,0.6724,,78809765676982208,,HomesBusiness,"Slow recovery from tornado in Kaukauna taking toll on residents: ""When there is so much devastation, it will take more than a few wee...",92982751
191083834,false,finalized,3,8/12/2012 13:36:39,Casualties and damage,0.7048,,72806188860981200,,JMOinKY," @TWCBreaking: We have confirmation that 2 police officers were struck by lightning in #Joplin, their conditions are unknown at this time.",42484599
191083835,false,finalized,3,8/12/2012 13:28:57,Unknown,0.6426,,72987412363624400,,SuperSKuper,Why is the #Joplin tornado the deadliest tornado in 60 years? I was under the impression the Tuscaloosa tornado was deadlier?,17276363
191083836,false,finalized,3,8/12/2012 13:19:52,"Donations of money, goods or services",0.6812,,76328388536696800,,RodneyAtkins," @tuneinmusiccity: Next week, @RodneyAtkins is heading up a free Nashville concert to benefit tornado victims. Details: http://tnne.ws/3Wu",15703179
191083837,false,finalized,3,8/12/2012 13:26:22,Caution and advice,1.0,,73437470024404800,,ArrowheadAddict, @KellyKCTV5: benton under tornado warning until 12:45,107097260
191083838,false,finalized,3,8/12/2012 14:09:45,Unknown,0.6716,,74090737414836096,,Vugica," @fbmadman1: McKibben: 'A link between climate change and Deadly Tornado Outbreak? Never!' Why presume scientists were right, (cont) h ...",119407394
191083839,false,finalized,3,8/12/2012 13:24:03,"Donations of money, goods or services",0.6944,,72812493252202400,,JillybeanButtle, @JMOKC: Volunteers w laptops r needed at Missouri Southern Shelter 4 data entry into Red Cross system of survivors names. #JoplinTorn ...,289027090
191083840,false,finalized,3,8/12/2012 13:20:56,Caution and advice,1.0,,76064399315570496,,Wx4Me_Sandbox,TORNADO WARNING issued for parts of OSBORNE; ROOKS counties in KS until 06:45 PM CT - http://wx4.me/KGIDT0038,101014078
191083841,false,finalized,3,8/12/2012 13:12:53,"Donations of money, goods or services",1.0,,79602168855928800,,SoBradPitt,"SoBradPitt.com Brad Pitt and Angelina Jolie donate $500,000 to tornado relief: Brad Pitt and Angelina ... http://bit.ly/lrRyVU #bradpitt",231881634
191083842,false,finalized,3,8/12/2012 14:03:08,Information source,0.679,,74908503390691200,,MunozCNNiReport,"Pres. @BarackObama will speak at a memorial for those lost in the #tornado in #Joplin, MO. @CNNLive: http://on.cnn.com/cnndcl1 #CNN",149227765
191083843,false,finalized,3,8/12/2012 13:14:28,Casualties and damage,0.6698,,73191331765288800,,swaman85," @cnnbrk: Joplin, Missouri, where at least 124 died Sunday, under #tornado watch http://on.cnn.com/k1ZN2b",195532408
191083844,false,finalized,3,8/12/2012 13:35:23,Caution and advice,1.0,,74929588089794400,,AviTV8, @wx8: Tornado warning for Kzoo county.  #wmiwx,285852446
191083845,false,finalized,3,8/12/2012 13:30:25,Unknown,1.0,,74331510295101408,,jessier0d, @OreosOverHoes: #ThatAwkwardMomentOnSkypeWhen a tornado comes through the house and kills everyone,213842259
191083846,false,finalized,3,8/12/2012 13:14:37,Information source,0.6472,,76143995503378400,,rzltrynto," @Metro_TV: Tornado Langka Terjang Massachusetts, 4 Tewas http://t.co/dsJe3y1 via @AddThis",88501636
191083847,false,finalized,3,8/12/2012 13:26:05,Information source,0.6919,,73912541948026800,,Scooter20, @StressedFran: New Blog Post: Nurse on duty when tornado hit hospital in Missouri http://ow.ly/1cTmRM,22066667
191083848,false,finalized,3,8/12/2012 13:28:16,Caution and advice,0.3424,,76290317963370400,,wgwesley,See the destruction the Tornado's are recking on the east and mid-west we can send out our prayers. The most... http://fb.me/12orPwnTv,149208765
191083849,false,finalized,3,8/12/2012 13:29:36,Information source,0.6787,,73497044312014800,,Apple_WorldNews,Raw Video: Aerial Tour of #Joplin #Tornado Damage http://bit.ly/lGpEET #Severe #Storm via #AssociatedPress,90312698
191083850,false,finalized,3,8/12/2012 13:16:50,Casualties and damage,1.0,,72612411693203296,,cnnmornings,"Breaking: 89 confirmed dead in #Joplin, MO as a result of the devastating tornado that hit Sunday. #CNN has live reports from the scene",22958682
191083851,false,finalized,3,8/12/2012 13:26:29,"People missing, found or seen",0.687,,74928035073240896,,BallerinaX, @watergatesummer: President Obama in #joplin Sun.3.29.11 #Potus with the people... http://twitpic.com/54aurv,20115368
191083852,false,finalized,3,8/12/2012 13:23:56,Casualties and damage,1.0,,73467280813596608,,auticomics,"rb @ditisConny: ""RB @Greenfields47: ""everybody is hurting in joplin(120 casualties) tornado""....Total is 500 Cas... â™« http://blip.fm/~14uu79",30633700
191083853,false,finalized,3,8/12/2012 13:36:42,Caution and advice,1.0,,74921429182848896,,Detroitinformer,#Detroit Tornado watch issued for Metro Detroit http://bit.ly/kPFdv9,169883505
191083854,false,finalized,3,8/12/2012 14:05:53,"People missing, found or seen",1.0,,75629956616556400,,WilliamPLynch, @eyokley: State official: 10 people still missing; 155 have been located. #JoplinTornado,37886216
191083855,false,finalized,3,8/12/2012 13:19:31,"Donations of money, goods or services",1.0,,72694496256737200,,CharityNav," @ConvoyofHope: Water and MRE heater meals already on their way to #Joplin, MO. Thank you for your help mobilizing the message.",21407083
191083856,false,finalized,3,8/12/2012 13:29:01,Unknown,0.6533,,74952283900739504,,smileitsbubbles, @WilliamPLynch: I'd like to invite everyone to join Joplin in a moment of silence at 5:41 to remember those lost and effected by the  ...,20284772
191083857,false,finalized,3,8/12/2012 13:38:18,"Donations of money, goods or services",1.0,,75566354673045504,,AFPGV," @pndblog: More than $486,000 Raised in Just over Four Days for #Tornado Relief in North #Minneapolis at GiveMN.org http://bit.ly/lQmBqi",268285221
